transaction_id,sender_id,recipient_id,transaction_type,amount,location,payment_method,sender_iban_x,recipient_iban_x,balance_after,description,timestamp,sender_signature,recipient_signature,sender_user_idx_sig,recipient_user_idx_sig,sender_user_idx_iban,recipient_user_idx_iban,sender_user_idx,recipient_user_idx,sender_link_score,recipient_link_score,sender_first_name,sender_last_name,sender_user_full_name,sender_full_name_norm,sender_residence_city,sender_residence_lat,sender_residence_lng,sender_salary,sender_job,sender_iban_y,sender_user_signature,recipient_first_name,recipient_last_name,recipient_user_full_name,recipient_full_name_norm,recipient_residence_city,recipient_residence_lat,recipient_residence_lng,recipient_salary,recipient_job,recipient_iban_y,recipient_user_signature,city_lat,city_lng,latest_gps_lat,latest_gps_lng,latest_gps_timestamp,sender_comm_mentions,recipient_comm_mentions,audio_link_count,audio_recent_event_hours,amount_robust_z_sender,amount_robust_z_recipient,sender_median,sender_std,sender_mad,recipient_median,recipient_std,recipient_mad,ref_sender_amount_robust_z,ref_recipient_amount_robust_z,pair_key,pair_seen_in_reference,new_sender_recipient_pair,new_payment_method_for_sender,new_transaction_type_for_sender,payment_method_seen_by_sender_ref,transaction_type_seen_by_sender_ref,unseen_transaction_type_indicator,unseen_payment_method_indicator,description_present,description_length,description_keyword_hits,txn_count_past_1h,txn_count_past_24h,txn_count_past_7d,time_since_prev_txn_seconds,burst_count_10min,hour_rarity,weekday_rarity,reference_hour_rarity,reference_weekday_rarity,distance_from_residence_km,distance_from_latest_gps_km,geo_novelty,reference_geo_novelty,unseen_location_pattern_indicator,suspicious_communication_window_score,comm_events_past_7d,audio_activity_score,audio_proximity_score,recent_audio_event_by_linked_user,iso_anomaly_score,lof_anomaly_score,novelty_score,transaction_behavior_score,transaction_behavior_reason,temporal_sequence_score,temporal_sequence_reason,geospatial_score,geospatial_reason,communication_risk_score,communication_risk_reason,audio_context_score,audio_context_reason,novelty_drift_score,novelty_drift_reason,final_risk_score,top_risk_reasons,flagged,threshold_used
eeea3b3f-65bf-4b79-a0b4-3b1b688e0d2f,BLND-MÉAI-7FE-PAR-1,ACCTR56254,transfer,1422.91,,,FR90R8489055650539701833516,IT14A6829753453405712456838805,20142.11,Office furniture supplier payment,2087-04-07 15:11:00+00:00,BLND-MÉAI,,,,1.0,,1.0,,0.95,0.0,Aimée,Blondel,Aimée Blondel,aimée blondel,Paris,48.8567,2.3522,29500.0,Administrative Assistant,FR90R8489055650539701833516,BLND-MAIE,,,,,,,,,,,,,,,,,64,102,0,,16.9432121370279,17.359784110872532,99.355,269.1375554472154,52.69,104.39,318.18600339905646,51.230000000000004,16.9432121370279,17.359784110872532,"('BLND-MÉAI-7FE-PAR-1', 'ACCTR56254')",1,0,0,0,0,1,0,1,1,33,0,0.0,2.0,8.0,0.0,0.0,0.9429846306395637,0.8606841844323252,0.9429846306395637,0.8606841844323252,,,0.0,0.0,0,0.9812618877428532,3.0,0.0,0.0,0.0,0.3950811737912249,0.023670593049116073,0.2093758834201705,0.6409375883420171,sender_amount_outlier;recipient_amount_outlier;sender_vs_reference_outlier;recipient_vs_reference_outlier,0.5200193356470005,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.0,geo_consistent,0.9812618877428532,"mail:heuristic_mail: kw=5, domain=2, url=1",0.0,no_audio_context,0.3579115242388148,stable_profile,0.4856644500202455,"mail:heuristic_mail: kw=5, domain=2, url=1 | sender_amount_outlier;recipient_amount_outlier;sender_vs_reference_outlier;recipient_vs_reference_outlier | rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour",True,0.35
a3d8ce5d-e9e4-4c1b-ab83-b16bc1256eb3,LDCK-SLVT-7F8-MUN-0,VNDSP23106,direct debit,178.9,,,DE71D4674228693667840434176,IT69D3397716088283360273171986,69166.73,Portfolio management monthly fee,2087-07-17 04:25:39+00:00,LDCK-SLVT,,5.0,,5.0,,5.0,,0.95,0.0,Salvatore,Ladeck,Salvatore Ladeck,salvatore ladeck,Munich,48.1375,11.575,100000.0,Investor,DE71D4674228693667840434176,LDCK-SLVT,,,,,,,,,,,,,,48.1483,11.5898,2087-07-15 06:01:00+00:00,64,102,0,,-0.16801484374999995,0.0,209.19,719.8695000567079,121.6,178.9,292.44101103185466,58.760000000000005,-0.16801484374999995,0.0,"('LDCK-SLVT-7F8-MUN-0', 'VNDSP23106')",1,0,0,0,0,1,0,1,1,32,0,0.0,0.0,8.0,0.0,0.0,0.9876053544868617,0.8438274665344572,0.9876053544868617,0.8438274665344572,,,0.0,0.0,1,0.17028482208808185,3.0,0.0,0.0,0.0,0.4662264131425559,0.0038876223291695643,0.23505701773586274,0.08274651817983628,unseen_method_in_reference,0.49102825979177,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.1,unseen_reference_location,0.0344283404995292,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.2391966492848785,stable_profile,0.17280294000916813,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | stable_profile | unseen_reference_location,False,0.35
52857d27-a688-4c9a-8772-88e7f7055bff,DÖHN-GDUI-811-WIE-0,,withdrawal,49.89,Wiesbaden - ATM Wiesbaden Central Plaza,debit card,DE74X8794356022735306376013,,6739.06,,2087-06-05 17:59:20+00:00,DÖHN-GDUI,,,,0.0,,0.0,,0.95,0.0,Guido,Döhn,Guido Döhn,guido döhn,Wiesbaden,50.0825,8.24,12700.0,Student,DE74X8794356022735306376013,DHNX-GDUI,,,,,,,,,,,,,,,,,62,102,0,,0.28166554973821983,-0.02817085904129094,39.92,123.54758022394668,23.875,51.21,206.77583541379343,31.605,0.28166554973821983,-0.02817085904129094,"('DÖHN-GDUI-811-WIE-0', '')",1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,10.0,0.0,0.0,0.9340604858701042,0.8438274665344572,0.9340604858701042,0.8438274665344572,,,1.0,0.30887456618740705,1,0.04584303279858493,2.0,0.0,0.0,0.0,0.1762983528948758,0.05076774321110241,0.11353304805298911,0.02797174440255264,baseline_behavior,0.48939018344075363,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.30015369360436295,new_geo_context;unseen_reference_location,0.030253303513506722,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.15228506548943915,stable_profile,0.17277002085008686,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | new_geo_context;unseen_reference_location | stable_profile,False,0.35
8be56116-389f-4501-b073-8513f7772622,MBRT-JSÉP-811-TON-0,CMPNT60430,e-commerce,13.95,Internet bill Nov,debit card,FR31S2063414610415586638765,IT95U5962254644711674842277060,4539.09,,2087-09-16 22:14:45+00:00,MBRT-JSÉP,,,,4.0,,4.0,,0.95,0.0,Joséphine,Imbert,Joséphine Imbert,joséphine imbert,Tonneins,44.3906,0.3092,15000.0,Student,FR31S2063414610415586638765,MBRT-JSPH,,,,,,,,,,,,,,,,,61,102,0,,-0.9568338122605364,-0.6745,43.57,137.99410631419687,20.88,41.6,181.5341838201227,27.650000000000002,-0.9568338122605364,-0.6745,"('MBRT-JSÉP-811-TON-0', 'CMPNT60430')",1,0,0,0,1,1,0,0,0,0,0,0.0,2.0,6.0,0.0,0.0,0.9603371343579573,0.8626673277144273,0.9603371343579573,0.8626673277144273,,,1.0,0.30887456618740705,0,0.081366652506051,1.0,0.0,0.0,0.0,0.13144629794240598,0.001649423263493537,0.06654786060294976,0.08626064573462448,baseline_behavior,0.5153807635101636,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.20015369360436291,new_geo_context,0.0569566567542357,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.09482091581320629,stable_profile,0.17275341439496777,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | new_geo_context | stable_profile,False,0.35
1af183ae-ada8-442b-8c9b-c9422ca65ce2,LDCK-SLVT-7F8-MUN-0,COMCR50225,e-commerce,67.36,CartWave Retail,PayPal,DE71D4674228693667840434176,IT97Y9985703778733561093547971,56115.65,,2087-04-20 19:33:42+00:00,LDCK-SLVT,,5.0,,5.0,,5.0,,0.95,0.0,Salvatore,Ladeck,Salvatore Ladeck,salvatore ladeck,Munich,48.1375,11.575,100000.0,Investor,DE71D4674228693667840434176,LDCK-SLVT,,,,,,,,,,,,,,48.0926,11.5629,2087-04-19 23:02:57+00:00,64,102,0,,-0.78671328125,-0.5543578085532618,209.19,719.8695000567079,121.6,114.53999999999999,69.77690496623268,57.405,-0.78671328125,-0.5543578085532618,"('LDCK-SLVT-7F8-MUN-0', 'COMCR50225')",1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,10.0,142748.0,0.0,0.9335647000495786,0.8681209717402082,0.9335647000495786,0.8681209717402082,,,1.0,0.30887456618740705,0,0.8339017740368863,1.0,0.0,0.0,0.0,0.3704220239556806,0.03683636609276101,0.2036291950242208,0.08580646231330255,baseline_behavior,0.4831171396388087,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.20015369360436291,new_geo_context,0.012118047440597707,"mail:heuristic_mail: kw=5, domain=2, url=1",0.0,no_audio_context,0.17601098171569673,stable_profile,0.17271949407436807,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | new_geo_context | stable_profile,False,0.35
2084bc4c-f4e7-4d64-9e33-1bb93aa3ab4d,PTTR-JMSA-80C-CER-0,RENT29736,transfer,62.75,,,IT13C8326643960017377760846662,IT38A7513683000549746417960030,286.58,Rent payment Sep - Stanza Agency,2087-09-02 08:39:17+00:00,PTTR-JMSA,,11.0,,,,11.0,,0.7,0.0,James,Patterson,James Patterson,james patterson,Ceres,37.5952,-120.962,25600.0,Digital Creator,US81B6556270410726227697631,PTTR-JMSA,,,,,,,,,,,,,,37.5512,-120.9779,2087-09-01 14:34:48+00:00,68,102,0,,-0.3603223100238147,-3.6270869818150446,87.425,177.34704479032973,46.19,686.6949999999999,345.4450355019467,116.03000000000009,-0.3603223100238147,-3.6270869818150446,"('PTTR-JMSA-80C-CER-0', 'RENT29736')",1,0,0,0,0,1,0,1,1,32,0,0.0,0.0,4.0,0.0,0.0,0.9360436291522063,0.8626673277144273,0.9360436291522063,0.8626673277144273,,,0.0,0.0,0,0.10349676543436566,2.0,0.0,0.0,0.0,0.3182057875538233,0.003679026947968599,0.16094240725089595,0.23099544704900116,unseen_method_in_reference,0.4680079325731284,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.0,geo_consistent,0.03609715963846941,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.12077682512073723,stable_profile,0.17270150828241038,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | unseen_method_in_reference | stable_profile,False,0.35
5fc86dd8-f30d-4083-9428-dbdb6918facd,PRKR-JLUI-7D4-AUR-0,SYSST10827,direct debit,139.21,,,US73J9650405635383123411206,IT34Z8005051220532683576609108,8071.48,Monthly health insurance premium,2087-05-03 07:24:04+00:00,PRKR-JLUI,,3.0,,3.0,,3.0,,0.95,0.0,Julie,Parker,Julie Parker,julie parker,Aurora,39.7083,-104.7237,26700.0,Retired,US73J9650405635383123411206,PRKR-JLUI,,,,,,,,,,,,,,39.7352,-104.7003,2087-05-02 20:54:52+00:00,133,102,0,,0.5365229709035224,2.5824434792170665,89.865,209.3947668000958,62.035,52.165,52.153515940921956,22.735,0.5365229709035224,2.5824434792170665,"('PRKR-JLUI-7D4-AUR-0', 'SYSST10827')",1,0,0,0,0,1,0,1,1,32,0,0.0,0.0,2.0,0.0,0.0,0.9677739216658403,0.8686167575607338,0.9677739216658403,0.8686167575607338,,,0.0,0.0,0,0.09380225731902703,2.0,0.0,0.0,0.0,0.3411811194906439,0.002244014016379065,0.1717125667535115,0.19997775924372754,unseen_method_in_reference,0.46643331680713934,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.0,geo_consistent,0.06087873501206893,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.1454367471183687,stable_profile,0.17260853956773184,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | unseen_method_in_reference | stable_profile,False,0.35
c32b975a-ad78-4a54-9371-17b40cb0ed6d,PRKR-JLUI-7D4-AUR-0,TRDSR93221,direct debit,116.72,,,US73J9650405635383123411206,IT98U5589948318203374214469907,7891.44,Private health insurance monthly fee,2087-02-01 04:51:47+00:00,PRKR-JLUI,,3.0,,3.0,,3.0,,0.95,0.0,Julie,Parker,Julie Parker,julie parker,Aurora,39.7083,-104.7237,26700.0,Retired,US73J9650405635383123411206,PRKR-JLUI,,,,,,,,,,,,,,39.6769,-104.684,2087-01-31 23:56:30+00:00,133,102,0,,0.29199157733537523,-1.3228135294117649,89.865,209.3947668000958,62.035,150.06,49.13023661656841,17.0,0.29199157733537523,-1.3228135294117649,"('PRKR-JLUI-7D4-AUR-0', 'TRDSR93221')",1,0,0,1,0,1,0,1,1,36,0,0.0,0.0,2.0,139687.0,0.0,0.9876053544868617,0.8686167575607338,0.9876053544868617,0.8686167575607338,,,0.0,0.0,0,0.24414799275293445,6.0,0.0,0.0,0.0,0.46418485549363164,0.0039000545754571455,0.2340424550345444,0.20237632343337064,unseen_method_in_reference;new_transaction_type,0.4610990655683204,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.0,geo_consistent,0.0037913080650616433,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.20458019069811428,stable_profile,0.17258523467812917,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | stable_profile | unseen_method_in_reference;new_transaction_type,False,0.35
fcf644cd-e5df-4c05-bd6d-fa6eda2d5d02,CHVN-GBRL-7CA-NAN-0,VNDNT46243,transfer,338.8,,,FR33E7587255626666556950495,IT81K5626529416590985085123311,12258.12,Internet bill Jul,2087-07-30 12:49:21+00:00,CHVN-GBRL,,10.0,,10.0,,10.0,,0.95,0.0,Gabriel,Chauvin,Gabriel Chauvin,gabriel chauvin,Nantes,47.2181,-1.5528,26300.0,Retired,FR33E7587255626666556950495,CHVN-GBRL,,,,,,,,,,,,,,47.175,-1.5131,2087-07-29 20:17:44+00:00,64,102,0,,2.8006567855112485,0.9268748514489443,83.17,205.54630858487198,61.565,188.48,119.3035667530523,109.38999999999999,2.8006567855112485,0.9268748514489443,"('CHVN-GBRL-7CA-NAN-0', 'VNDNT46243')",1,0,0,0,0,1,0,1,1,17,0,0.0,0.0,6.0,0.0,0.0,0.9439762022806147,0.8398611799702529,0.9439762022806147,0.8398611799702529,,,0.0,0.0,0,0.1015832942491358,1.0,0.0,0.0,0.0,0.19694827211241347,0.007810931317732455,0.10237960171507296,0.2513490774325837,unseen_method_in_reference,0.474699058006941,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.0,geo_consistent,0.0004021016029562057,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.11645617185615523,stable_profile,0.17254818750477008,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | unseen_method_in_reference | stable_profile,False,0.35
411324b6-8f58-46f5-a443-b0f41456c00d,MBRT-JSÉP-811-TON-0,ACCTR56254,direct debit,39.37,,,FR31S2063414610415586638765,IT14A6829753453405712456838805,4577.76,Student gym membership monthly fee,2087-11-10 04:05:02+00:00,MBRT-JSÉP,,,,4.0,,4.0,,0.95,0.0,Joséphine,Imbert,Joséphine Imbert,joséphine imbert,Tonneins,44.3906,0.3092,15000.0,Student,FR31S2063414610415586638765,MBRT-JSPH,,,,,,,,,,,,,,,,,61,102,0,,-0.13567528735632192,-0.8560607066172166,43.57,137.99410631419687,20.88,104.39,318.18600339905646,51.230000000000004,-0.13567528735632192,-0.8560607066172166,"('MBRT-JSÉP-811-TON-0', 'ACCTR56254')",1,0,0,0,0,1,0,1,1,34,0,0.0,2.0,8.0,0.0,0.0,0.9876053544868617,0.8606841844323252,0.9876053544868617,0.8606841844323252,,,0.0,0.0,1,0.07370268496969136,0.0,0.0,0.0,0.0,0.25613057653023835,0.003170572844353001,0.12965057468729568,0.10466962653801594,unseen_method_in_reference,0.5280510659395141,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.1,unseen_reference_location,0.002327607055613512,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.1937111379744033,stable_profile,0.17241174326291694,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | stable_profile | unseen_method_in_reference,False,0.35
011ab990-9430-44bb-8ca1-605d913e8067,VSCN-MRAU-807-BRI-1,,in-person payment,81.33,Brindisi - Adriatic Seaside Cafe,debit card,IT65V4906447641554316582545,IT29J8296262522186840796017131,17595.6,,2087-05-23 10:27:17+00:00,VSCN-MRAU,,9.0,,9.0,,9.0,,0.95,0.0,Maura,Visconti,Maura Visconti,maura visconti,Brindisi,40.6383,17.9458,35900.0,Administrative Assistant,IT65V4906447641554316582545,VSCN-MRAU,,,,,,,,,,,,,,40.6536,17.9079,2087-05-23 02:55:26+00:00,64,102,0,,-0.07465396210163654,0.6428077835785476,86.47,312.40443213371714,46.44,51.21,206.77583541379343,31.605,-0.07465396210163654,0.6428077835785476,"('VSCN-MRAU-807-BRI-1', '')",1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9286068418443233,0.8562221120475955,0.9286068418443233,0.8562221120475955,,,1.0,0.30887456618740705,1,0.079863868332598,2.0,0.0,0.0,0.0,0.1697083192111802,0.0023479877301977536,0.08602815347068898,0.038421094605800815,baseline_behavior,0.4498958849776896,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.30015369360436295,new_geo_context;unseen_reference_location,0.0559047078328186,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.15178942495568448,stable_profile,0.17235797996647295,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | new_geo_context;unseen_reference_location | stable_profile,False,0.35
b7ddd1d2-eebf-4290-93be-9b627bf56a05,BRNT-JLTT-7D3-COR-0,,withdrawal,249.99,Cornebarrieu - ATM Cornebarrieu Town Center,debit card,FR42B3507838827333356413981,,13385.36,,2087-03-07 13:56:18+00:00,BRNT-JLTT,,8.0,,8.0,,8.0,,0.95,0.0,Juliette,Brunet,Juliette Brunet,juliette brunet,Cornebarrieu,43.65,1.3272,37000.0,Retired,FR42B3507838827333356413981,BRNT-JLTT,,,,,,,,,,,,,,43.6832,1.3222,2087-03-06 00:09:20+00:00,67,102,0,,1.3571395816572804,4.242275272899858,99.93,298.8107068487375,74.58000000000001,51.21,206.77583541379343,31.605,1.3571395816572804,4.242275272899858,"('BRNT-JLTT-7D3-COR-0', '')",1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.9494298463063956,0.8562221120475955,0.9494298463063956,0.8562221120475955,,,0.0,0.0,0,0.1357021524138822,3.0,0.0,0.0,0.0,0.059004977385749106,0.007754698434108293,0.0333798379099287,0.2476716716981376,recipient_amount_outlier;recipient_vs_reference_outlier,0.4616440257808627,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.0,geo_consistent,0.06841110529219493,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.06715560317679958,stable_profile,0.17229525995932415,"rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | recipient_amount_outlier;recipient_vs_reference_outlier | sms:heuristic_sms: kw=0, domain=0, url=1",False,0.35
a297a9e8-51bc-42f5-a760-665bda87b3b8,CHVN-GBRL-7CA-NAN-0,,in-person payment,22.31,Nantes - Loire River Bakery,mobile phone,FR33E7587255626666556950495,IT73T7327617699995613743087612,13362.55,,2087-08-18 17:26:58+00:00,CHVN-GBRL,,10.0,,10.0,,10.0,,0.95,0.0,Gabriel,Chauvin,Gabriel Chauvin,gabriel chauvin,Nantes,47.2181,-1.5528,26300.0,Retired,FR33E7587255626666556950495,CHVN-GBRL,,,,,,,,,,,,,,47.1759,-1.607,2087-08-18 13:17:43+00:00,64,102,0,,-0.6667760903110533,-0.6167710805252333,83.17,205.54630858487198,61.565,51.21,206.77583541379343,31.605,-0.6667760903110533,-0.6167710805252333,"('CHVN-GBRL-7CA-NAN-0', '')",1,0,0,0,1,1,0,0,0,0,0,0.0,4.0,10.0,0.0,0.0,0.9340604858701042,0.8606841844323252,0.9340604858701042,0.8606841844323252,,,0.0,0.0,1,0.10973395867892631,4.0,0.0,0.0,0.0,0.1441415394339346,0.0013863811322866184,0.0727639602831106,0.06861992421642833,baseline_behavior,0.5614129895884978,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.1,unseen_reference_location,0.07681377107524842,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.1366549572663811,stable_profile,0.1721486553701785,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | stable_profile | unseen_reference_location,False,0.35
7e7dce7d-932e-420f-afa4-acb8a8c0319f,BLND-MÉAI-7FE-PAR-1,TRDWT19836,transfer,313.24,,,FR90R8489055650539701833516,IT91F5920380502110589544279971,15568.47,Phone bill,2087-10-18 16:07:33+00:00,BLND-MÉAI,,,,1.0,,1.0,,0.95,0.0,Aimée,Blondel,Aimée Blondel,aimée blondel,Paris,48.8567,2.3522,29500.0,Administrative Assistant,FR90R8489055650539701833516,BLND-MAIE,,,,,,,,,,,,,,,,,64,102,0,,2.738004033023344,0.5955494401014153,99.355,269.1375554472154,52.69,292.345,56.56336356878262,23.664999999999992,2.738004033023344,0.5955494401014153,"('BLND-MÉAI-7FE-PAR-1', 'TRDWT19836')",1,0,0,0,0,1,0,1,1,10,0,0.0,0.0,0.0,0.0,0.0,0.9449677739216659,0.8686167575607338,0.9449677739216659,0.8686167575607338,,,0.0,0.0,0,0.11002476577185923,4.0,0.0,0.0,0.0,0.10637828808751011,0.008052190541565888,0.057215239314538,0.23013372335179438,unseen_method_in_reference,0.4543282102131879,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.0,geo_consistent,0.02569972741879264,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.14418398052846032,stable_profile,0.1721131037144866,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | unseen_method_in_reference | stable_profile,False,0.35
cc4b950a-e3eb-4cc9-971c-3310240f45e7,LDCK-SLVT-7F8-MUN-0,,in-person payment,275.17,Munich - Isar Riverside Cafe,debit card,DE71D4674228693667840434176,IT29T2351879148844193054738252,71429.55,,2087-11-03 19:43:01+00:00,LDCK-SLVT,,5.0,,5.0,,5.0,,0.95,0.0,Salvatore,Ladeck,Salvatore Ladeck,salvatore ladeck,Munich,48.1375,11.575,100000.0,Investor,DE71D4674228693667840434176,LDCK-SLVT,,,,,,,,,,,,,,48.124,11.6275,2087-11-01 16:51:49+00:00,64,102,0,,0.36598281250000014,4.7796557506723625,209.19,719.8695000567079,121.6,51.21,206.77583541379343,31.605,0.36598281250000014,4.7796557506723625,"('LDCK-SLVT-7F8-MUN-0', '')",1,0,0,0,1,1,0,0,0,0,0,0.0,2.0,8.0,0.0,0.0,0.9335647000495786,0.8606841844323252,0.9335647000495786,0.8606841844323252,,,0.0,0.0,0,0.19666014541404656,6.0,0.0,0.0,0.0,0.27929272717797987,0.019487152063384205,0.14938993962068203,0.22625427867646272,recipient_amount_outlier;recipient_vs_reference_outlier,0.5183237481408032,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.0,geo_consistent,0.019318212171719848,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.08547322421216734,stable_profile,0.1721096353765462,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | recipient_amount_outlier;recipient_vs_reference_outlier | stable_profile,False,0.35
86af8e8d-f1a7-4a06-a929-7e8a480e0187,BLND-MÉAI-7FE-PAR-1,SYSCY55066,e-commerce,31.16,CyclePay Solutions,debit card,FR90R8489055650539701833516,IT78P3179406246163258190862158,17148.53,,2087-07-16 22:21:22+00:00,BLND-MÉAI,,,,1.0,,1.0,,0.95,0.0,Aimée,Blondel,Aimée Blondel,aimée blondel,Paris,48.8567,2.3522,29500.0,Administrative Assistant,FR90R8489055650539701833516,BLND-MAIE,,,,,,,,,,,,,,,,,64,102,0,,-0.8729840102486242,-1.4370096256684493,99.355,269.1375554472154,52.69,61.04,23.452248008808596,14.024999999999999,-0.8729840102486242,-1.4370096256684493,"('BLND-MÉAI-7FE-PAR-1', 'SYSCY55066')",1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.9603371343579573,0.8398611799702529,0.9603371343579573,0.8398611799702529,,,1.0,0.30887456618740705,0,0.1852668660469345,3.0,0.0,0.0,0.0,0.18901282404242423,0.0022539452148073336,0.09563338462861579,0.11505784405327388,baseline_behavior,0.46164402578086267,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.20015369360436291,new_geo_context,0.03745742379931669,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.12512118328772143,stable_profile,0.17206827939208713,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | new_geo_context | stable_profile,False,0.35
6abc4ea1-7e1a-4cf1-add1-92c47fb06481,CHVN-GBRL-7CA-NAN-0,ENTNV54240,direct debit,86.48,,,FR33E7587255626666556950495,IT53I5725665159010971934235146,7897.36,Private health insurance monthly fee,2087-01-27 06:48:16+00:00,CHVN-GBRL,,10.0,,10.0,,10.0,,0.95,0.0,Gabriel,Chauvin,Gabriel Chauvin,gabriel chauvin,Nantes,47.2181,-1.5528,26300.0,Retired,FR33E7587255626666556950495,CHVN-GBRL,,,,,,,,,,,,,,47.2603,-1.5184,2087-01-25 06:54:11+00:00,64,102,0,,0.036264029887111214,0.08093259198242732,83.17,205.54630858487198,61.565,82.11,39.348635681558264,36.42,0.036264029887111214,0.08093259198242732,"('CHVN-GBRL-7CA-NAN-0', 'ENTNV54240')",1,0,0,1,0,1,0,1,1,36,0,0.0,2.0,6.0,0.0,0.0,0.9781854238968766,0.8606841844323252,0.9781854238968766,0.8606841844323252,,,0.0,0.0,0,0.11041653637280717,2.0,0.0,0.0,0.0,0.33918146183042763,0.01612017114687399,0.1776508164886508,0.1329969069719533,unseen_method_in_reference;new_transaction_type,0.5183554784333169,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.0,geo_consistent,0.11041653637280717,"mail:heuristic_mail: kw=5, domain=1, url=1",0.0,no_audio_context,0.13864461043368725,stable_profile,0.171982625985166,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | stable_profile | unseen_method_in_reference;new_transaction_type,False,0.35
